id,bmonth,byear,att00,att01,att02,att03,att04,att05,att06,att07,att08
2207,4,1981,1,2,2,1,N,N,1,2,2
2208,8,1980,1,2,1,1,1,2,1,1,2
2209,3,1982,2,2,1,2,1,2,2,2,2
2210,12,1980,3,3,2,2,1,1,1,1,2
2211,4,1984,1,3,3,2,2,1,1,6,1
2212,8,1982,2,3,2,1,1,1,1,1,1
2213,4,1983,1,1,1,2,1,1,1,1,1
2214,12,1980,1,N,N,1,N,N,N,1,1
2215,5,1984,6,N,2,1,N,N,N,1,1
2216,3,1980,N,N,N,N,N,N,N,N,N
2217,5,1980,1,1,1,1,N,1,1,N,6
2218,12,1982,1,N,2,3,1,1,1,1,1
2219,8,1980,1,1,1,1,2,2,1,1,2
2220,8,1984,1,1,1,4,1,4,D,D,R
2221,10,1981,N,N,N,N,N,N,N,N,N
2222,10,1980,N,N,N,N,N,N,N,N,N
2223,12,1981,1,2,1,1,1,R,1,1,1
2224,7,1983,1,N,N,N,N,N,1,N,N
2225,8,1983,1,1,1,1,1,1,1,1,1
2226,5,1983,2,2,2,2,2,1,2,1,2
2227,10,1984,1,1,2,1,1,1,1,R,N
2228,5,1984,2,2,2,1,1,1,1,1,1
2229,6,1983,6,6,6,6,1,1,1,1,N
2230,6,1983,6,3,2,6,N,6,1,4,N
2231,5,1983,7,4,5,5,3,2,6,6,6
2232,5,1981,5,1,1,1,N,1,N,N,N
2233,9,1984,1,1,2,2,N,1,N,1,1
2234,1,1981,6,4,2,1,1,1,4,5,1
2235,1,1984,1,2,1,1,1,1,1,6,1
2236,1,1981,3,3,2,3,3,3,2,3,3
2237,3,1983,3,3,2,2,2,2,2,2,2
2238,4,1981,2,1,2,2,2,2,2,2,2
2239,1,1981,2,1,N,N,N,N,N,N,N
2240,1,1981,1,N,N,N,N,N,N,N,N
2241,4,1983,2,N,N,N,N,4,N,N,N
2242,2,1980,1,1,1,N,2,1,N,1,2
2243,1,1983,N,N,N,N,N,N,N,N,2
2244,9,1982,1,1,2,2,2,N,N,N,N
2245,3,1984,5,2,2,2,3,2,2,2,2
2246,8,1981,2,N,2,2,3,N,2,N,N
2247,3,1982,2,2,1,1,1,1,1,1,1
2248,12,1984,4,5,2,3,2,3,2,3,3
2249,3,1980,N,N,N,N,N,N,N,1,1
2250,10,1981,3,1,4,3,2,2,3,1,3
2251,3,1984,2,2,2,2,1,2,1,2,1
2252,2,1981,3,4,3,2,3,2,1,1,1
2253,6,1982,6,4,4,4,3,2,2,2,2
2254,1,1981,3,2,2,2,1,1,1,1,1
2255,1,1981,N,3,2,2,2,1,2,2,1
2256,8,1983,4,1,1,5,5,6,6,1,2
2257,6,1980,N,N,N,1,1,1,1,1,1
2258,9,1984,N,N,N,N,1,1,1,1,1
2260,12,1984,N,N,N,2,7,6,6,6,5
2261,3,1980,1,1,8,2,1,1,1,1,2
2262,8,1983,6,6,6,6,6,2,2,6,1
2263,3,1982,1,2,2,8,1,2,1,1,2
2264,11,1983,3,3,3,1,1,1,1,1,1
2265,1,1982,2,1,6,5,1,1,1,1,6
2266,3,1984,2,2,3,4,2,1,1,2,1
2267,11,1982,N,1,N,1,N,N,1,1,2
2268,9,1981,N,N,N,N,N,N,N,N,N
2269,10,1982,N,N,N,N,N,N,N,N,N
2270,12,1981,6,4,5,4,2,5,3,N,2
2271,9,1981,1,1,1,1,1,1,1,1,R
2272,9,1983,N,N,N,N,N,N,N,N,2
2273,12,1981,2,1,1,1,1,1,1,1,1
2274,10,1984,1,1,1,1,1,1,2,2,1
2275,9,1980,2,2,1,1,1,1,3,1,2
2276,6,1983,1,1,1,1,1,1,1,N,N
2277,12,1980,1,1,6,4,2,2,1,1,2
2278,7,1982,1,2,6,2,1,2,2,1,1
2279,2,1983,5,5,6,6,6,6,6,N,6
2280,8,1984,1,1,1,1,N,1,1,1,1
2281,2,1981,1,4,3,3,D,N,3,5,2
2282,12,1984,1,4,6,1,D,1,1,1,N
2283,3,1982,3,1,2,2,3,1,3,3,2
2284,12,1980,1,N,1,5,4,5,2,5,2
2285,9,1984,1,N,N,1,1,1,1,1,N
2286,6,1981,2,2,2,2,2,2,1,2,2
2287,1,1981,N,N,N,N,N,N,N,N,N
2288,7,1982,3,N,N,3,3,1,1,1,1
2289,7,1982,1,1,1,N,N,8,N,N,N
2290,10,1983,6,6,6,6,6,6,6,3,4
2291,3,1981,3,3,3,1,3,3,2,2,1
2292,12,1980,3,1,1,3,2,2,2,2,1
2293,4,1980,2,2,2,1,5,6,1,2,2
2294,1,1981,N,N,5,3,6,4,4,1,3
2295,8,1981,1,1,1,2,2,1,2,1,2
2296,6,1983,7,6,6,N,6,6,6,N,6
2297,5,1981,1,1,2,1,2,3,2,2,3
2298,9,1984,2,2,1,1,1,1,1,1,1
2299,9,1984,2,1,1,1,2,2,1,1,2
2300,9,1980,2,N,N,N,N,N,N,N,N
2301,9,1983,1,N,N,2,2,1,N,N,N
2302,4,1982,4,2,2,3,1,2,6,N,N
2303,7,1983,1,1,3,2,1,N,N,N,N
2304,4,1980,1,1,1,1,1,2,1,1,1
2305,4,1982,4,6,6,3,1,2,2,1,N
2306,11,1980,N,N,N,N,R,R,1,2,R
2307,8,1984,2,2,2,1,2,4,2,2,2
2308,1,1983,1,N,3,1,1,1,1,1,1
2309,12,1984,4,4,4,3,2,2,2,2,1
2310,11,1980,5,1,1,2,3,1,1,1,1
2311,10,1983,1,1,1,1,1,1,1,1,2
2312,2,1981,7,3,1,1,1,R,6,6,7
2313,7,1982,1,4,1,2,2,6,1,2,2
2314,7,1984,5,5,3,6,5,4,3,2,2
2315,1,1982,1,1,1,4,1,1,1,1,1
2316,10,1982,3,2,5,7,2,1,6,3,6
2317,3,1984,3,2,1,2,2,1,2,2,2
2318,10,1980,1,1,1,1,1,1,2,1,2
2319,10,1982,1,1,2,2,1,1,1,1,1
2320,1,1980,1,6,1,1,1,2,1,2,1
2321,9,1982,1,1,6,3,3,1,2,2,1
2322,7,1984,1,1,1,1,1,1,1,1,1
2323,12,1980,2,1,1,2,2,1,2,2,1
2324,9,1982,1,1,1,1,1,1,1,1,R
2325,11,1983,1,1,1,1,1,1,1,1,1
2326,7,1981,4,4,7,6,6,6,6,6,6
2327,3,1982,1,2,4,N,2,2,2,1,2
2328,2,1982,6,5,3,3,2,2,2,2,2
2329,9,1981,6,6,6,6,6,6,5,5,6
2330,9,1984,6,6,6,4,3,2,2,2,2
2331,9,1982,1,1,1,1,1,1,1,1,1
2332,12,1984,1,1,2,1,1,1,2,1,1
2333,9,1981,5,3,3,2,3,5,5,5,3
2334,2,1981,N,N,3,1,N,1,1,1,2
2335,7,1984,N,N,2,2,1,1,1,1,1
2336,2,1983,6,6,4,4,3,4,2,3,2
2337,2,1982,1,1,2,3,2,2,2,2,6
2338,6,1984,3,2,2,4,2,2,1,2,2
2339,4,1980,3,2,2,1,2,1,1,1,2
2340,8,1982,2,N,5,N,N,2,N,2,D
2341,8,1984,5,N,N,N,N,1,1,N,N
2342,3,1981,2,2,6,6,6,6,6,6,6
2343,5,1983,1,1,1,1,1,1,1,1,1
2344,4,1984,6,N,5,5,3,4,1,3,N
2345,9,1981,6,6,6,6,6,6,6,6,6
2346,5,1981,3,5,5,3,6,6,6,4,4
2347,3,1984,2,3,2,1,2,2,2,2,1
2348,6,1983,2,2,2,1,1,1,2,2,2
2349,4,1980,1,1,1,1,1,1,1,1,1
2350,3,1982,1,1,1,1,1,1,1,1,1
2351,12,1984,2,1,1,2,1,2,1,1,1
2352,5,1980,3,3,3,2,2,3,2,3,3
2353,11,1981,6,6,N,N,6,6,6,N,N
2354,6,1980,4,3,5,N,3,N,N,N,N
2355,9,1981,N,N,N,N,D,D,R,R,D
2356,7,1984,1,1,2,1,1,1,1,1,1
2357,2,1983,1,1,1,3,2,N,1,N,N
2358,7,1984,1,1,1,1,1,N,D,D,1
2359,2,1980,R,6,6,4,6,6,2,5,3
2360,5,1983,1,1,1,R,1,1,1,1,1
2361,5,1981,N,1,1,1,1,1,1,1,1
2362,5,1983,6,6,6,4,1,2,1,1,2
2363,6,1980,N,N,N,N,N,N,N,N,N
2364,8,1983,4,4,4,5,3,4,2,3,3
2365,4,1984,1,1,1,1,R,1,1,1,1
2366,12,1981,6,1,1,1,1,N,N,2,1
2367,7,1980,N,N,N,N,N,N,N,N,N
2368,6,1982,1,1,1,1,1,5,1,1,1
2369,10,1983,1,N,4,1,1,N,1,N,N
2370,5,1981,3,1,1,2,1,1,1,1,1
2371,7,1982,6,3,2,1,1,1,1,1,1
2372,7,1981,2,2,1,1,1,1,1,1,N
2373,3,1981,1,1,1,2,1,1,1,1,1
2374,9,1982,1,2,1,1,2,1,1,2,1
2375,6,1984,3,1,1,1,2,1,1,1,1
2376,2,1980,6,6,5,3,3,3,3,2,3
2377,7,1983,6,5,5,5,5,5,5,4,3
2378,7,1980,1,1,1,1,1,1,1,N,1
2379,2,1983,1,1,1,1,1,1,1,N,N
2380,9,1984,1,2,1,5,5,3,2,6,4
2381,11,1984,1,1,1,1,1,1,1,1,2
2382,11,1981,3,3,6,5,6,5,4,3,3
2383,2,1981,7,7,5,3,3,2,2,3,7
2384,6,1981,6,4,4,4,3,4,5,4,N
2385,2,1983,5,4,4,1,3,3,3,3,2
2386,8,1980,1,1,1,1,1,1,1,1,1
2387,12,1981,2,1,1,2,1,2,1,2,1
2388,5,1982,1,1,1,2,1,1,6,2,1
2389,7,1981,1,1,1,1,1,1,5,7,1
2390,7,1982,1,4,1,1,1,1,D,1,3
2391,6,1983,1,1,1,1,1,1,1,1,1
2392,4,1981,2,3,2,2,2,2,1,1,2
2393,5,1983,3,2,2,2,2,2,2,2,2
2394,10,1982,5,2,3,3,2,3,3,3,3
2395,11,1984,6,6,6,6,5,4,3,2,3
2396,12,1980,3,5,2,3,3,3,2,2,3
2397,2,1981,7,7,7,6,6,7,7,7,7
2398,9,1982,7,1,7,7,7,7,7,7,7
2399,7,1982,2,1,1,2,1,2,1,1,1
2400,7,1982,1,1,2,2,1,2,1,1,1
2401,7,1982,1,1,1,1,1,1,1,1,1
2402,12,1982,1,2,1,1,1,2,2,1,R
2403,7,1980,6,5,6,6,5,6,6,6,5
2404,12,1984,7,7,6,7,6,6,3,3,3
2405,5,1981,1,1,1,1,1,N,N,N,N
2406,3,1984,2,1,1,1,1,1,1,N,N
2407,9,1980,2,3,1,1,N,R,2,1,1
2408,12,1982,1,1,1,1,N,N,N,N,N
2409,8,1981,2,1,1,1,1,1,1,2,1
2410,11,1983,R,1,1,1,1,1,1,1,1
2411,5,1982,5,1,1,1,1,1,1,1,1
2412,12,1980,5,3,3,N,N,N,N,N,N
2413,4,1984,N,N,N,N,N,N,N,N,N
2414,1,1980,4,2,2,2,1,2,2,1,1
2415,8,1980,N,N,N,N,N,6,N,N,N
2416,1,1980,2,N,N,1,2,N,2,2,N
2417,2,1983,2,2,3,2,2,4,2,2,2
2418,10,1981,1,1,1,3,N,1,1,N,N
2419,1,1984,N,N,3,1,1,N,R,R,R
2420,12,1984,2,2,1,1,1,1,1,2,2
2421,9,1980,2,N,N,N,N,N,N,N,N
2422,12,1981,8,1,2,2,N,N,N,1,1
2423,9,1980,6,1,1,1,1,1,1,1,1
2424,3,1984,6,3,2,N,N,N,N,N,N
2425,11,1980,2,2,2,2,N,N,N,N,N
2426,3,1980,N,N,2,N,N,1,1,1,1
2427,8,1981,N,1,1,1,1,6,5,5,5
2428,5,1980,N,N,N,N,N,N,N,N,N
2429,5,1982,N,N,N,N,N,N,N,N,N
2430,3,1981,2,2,2,4,1,5,6,6,2
2431,10,1984,N,2,3,2,4,3,3,3,3
2432,9,1980,4,2,1,1,1,1,N,N,N
2433,9,1983,2,1,1,1,N,1,1,1,1
2434,3,1980,1,1,3,1,2,1,1,1,1
2435,11,1983,3,3,2,3,2,1,1,1,1
2436,3,1980,5,1,1,N,N,N,N,N,N
2437,3,1984,4,5,4,N,N,N,2,N,N
2438,7,1983,2,2,3,4,2,1,2,1,2
2439,12,1982,6,6,7,7,7,7,7,7,6
2440,7,1980,6,3,3,5,6,5,6,6,6
2441,10,1981,6,4,6,6,6,4,4,6,6
2442,5,1982,N,1,1,N,2,1,1,1,6
2443,8,1984,2,2,1,2,N,N,1,1,2
2444,2,1984,1,1,N,N,N,N,N,1,1
2445,11,1982,1,1,1,1,1,1,1,1,1
2446,11,1984,1,1,1,1,1,1,1,N,6
2447,6,1980,3,3,6,3,3,1,6,1,1
2448,2,1981,4,3,3,6,6,4,5,4,3
2449,3,1981,N,1,N,N,N,N,N,N,N
2450,4,1982,1,N,N,N,N,N,N,N,N
2451,7,1982,2,1,1,N,1,1,N,1,N
2452,7,1982,1,1,1,1,1,1,6,2,1
2453,12,1983,1,1,1,1,1,1,1,1,1
2454,1,1982,2,2,1,N,3,6,4,5,5
2455,8,1983,4,1,1,N,N,N,1,1,1
2456,10,1982,1,1,7,6,1,R,R,R,1
2457,10,1983,3,1,6,2,2,R,6,4,3
2458,1,1984,3,2,1,1,1,N,N,2,1
2459,1,1981,N,N,N,N,N,N,2,N,N
2460,6,1983,N,N,N,N,N,N,N,N,N
2461,8,1982,4,5,3,2,3,3,3,3,2
2462,7,1981,2,N,2,1,2,2,2,3,5
2463,7,1984,6,3,5,4,2,2,2,2,2
2464,2,1980,5,6,4,3,3,2,3,3,2
2465,8,1982,6,5,2,3,3,2,2,2,2
2466,1,1984,1,2,2,3,2,2,2,2,2
2467,12,1984,5,5,3,2,N,6,5,3,2
2468,9,1982,4,3,3,2,2,N,N,N,N
2469,12,1981,4,2,8,7,6,1,7,7,7
2470,11,1982,2,1,1,1,N,N,N,N,N
2471,4,1981,N,N,N,N,N,N,N,N,N
2472,8,1983,6,7,6,3,3,1,1,2,1
2473,5,1982,3,3,7,7,7,7,2,6,2
2474,1,1984,5,2,6,1,6,5,1,7,3
2475,8,1980,6,3,1,3,4,1,3,4,4
2476,4,1983,5,3,3,3,2,2,2,2,2
2477,6,1984,2,2,1,1,1,1,1,1,6
2478,8,1980,N,2,2,1,2,6,N,N,N
2479,2,1982,3,5,3,3,3,1,3,2,2
2480,4,1981,8,7,6,6,6,7,6,7,7
2481,2,1984,2,3,2,2,3,3,6,6,5
2482,10,1981,2,1,2,2,2,1,1,2,2
2483,10,1983,6,5,4,2,3,1,1,1,2
2484,10,1983,6,6,2,2,2,N,N,N,2
2485,3,1983,7,1,1,1,2,N,N,N,N
2486,1,1980,2,1,2,2,N,N,1,N,N
2487,6,1982,1,1,1,1,1,D,1,1,1
2488,8,1984,R,6,3,2,2,2,N,N,N
2489,8,1980,1,2,2,N,N,N,N,N,N
2490,7,1983,1,1,2,1,1,2,1,1,2
2491,8,1984,1,1,1,1,1,1,1,2,1
2492,10,1980,N,1,N,1,2,1,N,N,N
2493,4,1982,5,3,5,5,5,5,3,3,3
2494,2,1984,3,3,3,3,2,5,3,3,3
2495,5,1980,1,1,R,N,1,N,N,N,1
2496,10,1982,1,1,1,1,1,1,1,1,1
2497,8,1983,1,1,1,3,1,1,1,1,1
2498,7,1980,3,3,2,1,1,1,1,1,1
2499,10,1981,2,1,6,6,2,2,1,1,1
2500,2,1983,1,2,N,1,1,1,2,1,1
2501,8,1983,2,2,1,1,1,1,1,1,3
2502,9,1982,N,1,1,N,1,1,1,1,1
2503,9,1980,1,1,1,1,1,1,1,1,1
2504,6,1984,6,6,2,2,1,1,1,2,2
2505,8,1982,1,2,1,1,1,N,2,2,1
2506,9,1984,1,1,1,2,1,1,1,1,1
2507,3,1984,5,4,3,4,2,3,3,2,2
2508,3,1982,6,2,1,2,N,2,2,2,1
2509,9,1980,1,1,1,1,1,1,1,1,1
2510,5,1983,1,1,6,3,2,2,1,2,1
2511,2,1980,1,N,N,N,N,N,N,N,N
2512,7,1981,1,2,6,6,6,1,1,1,2
2513,4,1980,6,4,6,5,4,2,4,1,6
2514,9,1981,N,N,N,N,N,N,1,1,1
2515,9,1983,3,3,2,3,2,1,1,1,1
2516,2,1981,2,2,2,2,6,6,6,4,6
2517,4,1984,1,1,N,1,N,N,1,1,1
2518,4,1981,2,3,2,2,1,1,1,1,1
2519,4,1981,5,4,2,2,D,2,2,2,2
2520,2,1981,2,5,3,5,3,2,1,4,3
2521,12,1983,4,2,2,2,1,2,2,N,N
2522,9,1981,6,6,6,6,6,6,6,6,6
2523,5,1984,7,7,7,5,4,6,7,7,7
2524,11,1982,2,2,6,5,4,2,2,2,2
2525,7,1984,2,2,6,6,3,2,1,2,N
2526,2,1981,1,1,1,1,N,N,1,N,N
2527,1,1982,7,7,7,7,6,6,6,7,7
2528,9,1981,3,3,3,4,2,4,4,3,2
2529,2,1981,2,2,2,2,2,1,2,3,2
2530,10,1980,1,1,1,1,1,1,1,1,1
2531,1,1982,2,1,1,1,2,1,1,1,2
2532,3,1980,N,2,N,N,2,1,1,1,1
2533,1,1982,1,1,6,5,1,1,2,1,1
2534,8,1983,1,2,1,1,1,1,1,1,2
2535,8,1981,2,N,1,N,N,R,1,1,2
2536,8,1981,N,N,1,1,1,2,1,1,2
2537,2,1983,6,4,2,2,5,3,2,1,2
2538,4,1980,1,N,N,N,1,1,1,1,1
2539,3,1983,6,N,N,N,N,N,N,N,N
2540,5,1982,N,N,N,N,N,N,N,N,N
2541,7,1984,N,N,N,N,N,N,N,N,N
2542,3,1981,N,5,6,3,N,6,5,N,3
2543,12,1980,6,6,6,7,6,6,6,6,6
2544,3,1983,2,3,1,1,1,1,1,1,2
2545,1,1981,7,7,7,2,2,2,2,1,2
2546,10,1981,5,N,N,N,N,N,3,3,2
2547,11,1981,6,3,3,6,6,6,6,3,3
2548,4,1984,7,6,5,5,5,4,4,5,3
2549,2,1983,2,N,N,N,N,2,N,N,1
2550,2,1983,1,N,N,N,N,1,1,N,N
2551,10,1981,1,3,1,1,1,1,1,1,1
2552,12,1984,6,7,6,4,1,1,1,1,2
2553,4,1980,1,1,1,5,2,2,2,6,3
2554,8,1981,7,6,7,7,7,7,7,7,7
2555,4,1981,2,2,2,2,4,4,3,2,2
2556,4,1980,6,6,6,3,1,6,3,1,1
2557,7,1984,6,6,6,5,3,2,2,3,3
2558,1,1981,1,2,1,2,1,1,1,1,1
2559,9,1983,1,1,1,1,1,1,1,1,1
2560,4,1980,N,N,N,N,N,N,N,2,7
2561,4,1980,1,1,1,1,1,1,1,1,1
2562,8,1983,1,1,1,1,1,1,1,1,1
2563,11,1983,7,6,7,6,6,5,4,2,6
2564,7,1984,5,3,3,2,2,2,2,1,2
2565,9,1981,6,5,2,3,2,2,3,2,3
2566,6,1984,6,6,6,6,6,4,5,5,6
2567,2,1980,6,5,4,5,4,3,3,4,4
2568,3,1980,1,1,1,1,1,1,1,1,1
2569,8,1982,1,1,1,2,2,1,2,2,2
2570,7,1981,5,5,6,5,6,5,N,N,4
2571,5,1984,7,5,3,3,6,5,5,3,3
2572,8,1982,1,1,2,2,1,1,1,2,2
2573,11,1983,1,2,1,1,2,2,2,1,3
2574,12,1981,4,2,1,1,1,1,1,1,1
2575,7,1981,6,6,7,6,6,6,6,6,6
2576,3,1983,6,6,5,4,4,3,2,N,1
2577,9,1980,6,3,3,5,3,4,2,4,3
2578,2,1980,N,N,N,N,N,N,N,N,N
2579,4,1980,3,2,4,3,3,3,3,3,3
2580,2,1982,3,3,3,3,3,3,2,2,2
2581,9,1983,2,2,1,1,1,1,1,1,1
2582,7,1982,5,1,2,1,2,2,1,1,1
2583,11,1982,2,2,2,1,2,1,2,1,2
2584,11,1983,1,1,1,1,1,1,1,1,1
2585,7,1980,6,6,6,6,6,6,6,5,6
2586,1,1984,1,1,1,1,1,1,R,1,1
2587,12,1983,2,2,N,N,N,N,N,N,N
2588,1,1983,2,2,6,4,N,N,N,N,N
2589,6,1982,N,1,3,2,3,3,2,2,2
2590,10,1981,1,1,1,1,1,1,1,1,1
2591,11,1981,6,6,5,6,5,5,N,5,5
2592,2,1981,5,4,5,4,4,5,5,4,5
2593,7,1984,7,6,N,3,7,N,6,7,7
2594,11,1983,2,1,2,1,3,N,2,2,2
2595,5,1980,1,1,1,1,1,1,1,1,1
2596,7,1980,2,3,3,3,5,4,3,3,3
2597,2,1983,2,2,3,2,D,3,2,2,2
2598,1,1981,2,1,2,2,3,N,1,1,1
2599,1,1981,3,4,4,2,2,3,2,4,4
2600,8,1982,3,2,7,3,3,3,2,2,2
2601,8,1981,3,3,3,3,6,5,6,3,4
2602,5,1982,1,1,2,N,N,N,1,N,N
2603,10,1983,1,1,1,1,1,1,1,1,1
2604,12,1983,1,1,3,1,1,1,1,2,2
2605,3,1983,2,N,N,1,N,N,N,N,N
2606,4,1980,N,N,N,N,N,N,N,N,1
2607,4,1981,6,4,4,4,4,N,3,4,4
2608,4,1984,6,6,5,6,6,3,2,2,3
2609,9,1982,1,4,1,2,2,2,2,1,1
2610,5,1982,3,6,5,2,N,N,N,N,N
2611,12,1981,1,1,1,1,1,R,1,1,2
2612,4,1984,1,1,1,1,1,1,1,1,1
2613,3,1981,3,N,3,N,2,N,5,N,N
2614,6,1983,1,1,1,1,1,N,1,1,1
2615,2,1981,6,6,6,6,6,6,6,6,4
2616,4,1981,4,4,5,4,3,3,3,3,3
2617,2,1984,3,4,4,3,3,2,2,2,2
2618,7,1983,6,6,6,6,6,6,6,4,4
2619,10,1981,2,1,5,3,2,4,4,2,1
2620,1,1981,N,N,N,N,N,N,N,N,N
2621,1,1983,2,2,1,1,1,1,1,1,1
2622,3,1981,2,2,3,2,2,2,2,2,2
2623,6,1984,2,3,4,3,1,2,3,N,3
2624,7,1981,3,3,4,3,3,4,3,4,3
2625,7,1980,5,5,4,3,3,3,3,3,3
2626,8,1981,3,4,3,3,3,5,3,3,3
2627,3,1982,5,6,3,6,6,6,1,2,D
2628,10,1982,5,4,3,3,2,N,5,4,5
2629,9,1982,2,5,3,4,N,N,2,6,3
2630,9,1982,6,6,6,6,6,6,6,6,6
2631,7,1984,2,3,1,2,1,N,N,N,1
2632,5,1983,2,2,6,5,5,7,6,3,3
2633,8,1983,N,N,3,2,3,2,N,N,N
2634,5,1980,3,3,3,N,3,N,5,N,6
2635,12,1982,7,6,4,3,3,4,6,5,3
2636,5,1984,6,6,6,6,5,4,N,4,5
2637,5,1981,4,5,4,5,4,5,5,N,4
2638,10,1980,3,3,2,2,2,2,6,4,3
2639,8,1980,3,3,4,3,3,3,3,3,N
2640,3,1984,6,6,6,4,4,4,6,5,6
2641,8,1981,2,2,1,2,N,2,2,1,R
2642,12,1982,1,5,1,1,2,1,1,N,1
2643,2,1982,7,7,6,4,2,3,5,4,2
2644,1,1984,2,1,1,1,N,N,N,2,2
2645,4,1984,1,2,1,1,1,1,1,1,1
2648,3,1982,2,N,4,1,1,N,N,N,N
2649,10,1984,6,6,2,5,6,6,2,2,1
2650,5,1984,1,1,N,N,N,N,1,N,N
2651,6,1983,2,1,6,2,2,4,3,2,2
2652,2,1983,1,1,1,1,2,2,1,1,1
2653,12,1980,4,3,3,3,3,7,5,6,3
2654,2,1983,6,6,6,6,6,6,7,7,7
2655,6,1984,3,3,2,3,N,3,3,3,3
2656,7,1981,4,2,1,1,2,1,6,3,3
2657,6,1982,1,2,2,2,1,4,5,6,6
2658,10,1981,2,4,3,1,2,3,3,2,3
2659,5,1981,5,6,6,6,6,6,6,6,6
V,1,1980,2,2,2,2,N,N,N,N,N
2661,9,1982,4,3,3,4,5,N,3,6,5
2662,4,1982,4,4,2,3,3,3,3,3,3
2663,11,1981,6,6,6,4,5,N,3,N,N
2664,5,1981,5,6,6,6,5,6,5,6,6
2665,11,1983,6,6,6,6,2,2,3,5,4
2666,5,1983,6,6,5,5,4,5,5,4,3
2667,6,1984,1,1,2,2,2,1,N,N,N
2668,9,1980,2,4,1,2,1,1,1,1,1
2669,6,1981,3,3,4,3,3,2,3,4,2
2670,3,1983,7,6,6,6,6,6,6,6,6
2671,3,1980,N,5,N,N,N,N,2,N,N
2672,11,1980,4,3,2,2,2,2,3,2,2
2673,9,1983,5,3,4,3,1,1,1,1,2
2674,6,1982,6,2,3,6,2,1,1,3,6
2675,12,1984,2,2,2,2,2,1,4,4,3
2676,7,1984,1,2,1,1,1,1,1,1,1
2677,5,1982,6,5,4,4,4,N,2,2,2
2678,5,1984,6,6,6,5,2,N,1,1,1
2679,1,1980,5,4,3,3,3,2,3,4,3
2680,11,1981,2,2,2,2,2,2,1,N,1
2681,7,1981,1,2,2,2,2,1,2,3,2
2682,9,1983,4,2,2,3,3,1,3,6,1
2683,9,1983,5,4,6,2,1,5,1,2,1
2684,4,1982,1,1,1,1,1,1,1,1,1
2685,3,1980,N,2,2,2,N,N,2,3,3
2686,1,1983,2,3,2,1,N,N,N,2,1
2687,10,1983,4,2,2,2,N,N,N,N,N
2688,12,1980,6,6,5,3,3,2,6,3,5
2689,2,1982,2,2,2,3,1,2,2,6,6
2690,3,1983,1,1,2,2,2,5,1,1,N
2691,8,1982,1,1,1,1,1,1,2,6,6
2692,2,1980,4,3,2,N,N,N,N,N,N
2693,11,1981,4,6,3,1,1,1,1,1,1
2694,1,1980,2,1,2,1,2,1,1,1,1
2695,12,1981,1,1,1,1,1,1,N,1,N
2696,9,1983,1,N,1,1,1,1,1,1,1
2697,1,1980,1,2,5,3,1,1,1,1,1
2698,6,1981,3,2,2,2,1,1,2,2,3
2699,3,1982,3,4,4,4,3,3,1,1,3
2700,10,1984,2,2,2,2,2,1,1,2,5
2701,1,1980,1,1,1,1,1,1,1,1,1
2702,4,1983,2,1,2,2,2,2,2,1,2
2703,8,1980,6,3,4,5,6,5,2,5,2
2704,4,1980,N,N,2,N,N,2,2,3,2
2705,8,1980,6,6,6,3,6,6,6,2,2
2706,1,1982,1,1,1,1,1,1,1,2,3
2707,8,1983,6,3,2,1,1,1,1,1,2
2708,7,1984,4,2,3,2,1,1,2,5,4
2709,5,1981,5,4,3,3,2,2,2,2,2
2710,7,1983,6,6,3,3,3,1,1,1,2
2711,4,1983,1,1,2,1,1,2,1,1,1
2712,2,1983,1,N,1,1,1,1,1,1,1
2713,10,1984,1,N,1,1,1,1,1,N,N
2714,4,1984,1,1,1,1,2,3,1,2,3
2715,1,1981,N,1,1,1,1,1,1,1,1
2716,10,1983,1,5,5,N,N,1,1,1,1
2717,10,1980,1,2,2,6,3,2,R,2,2
2718,9,1983,7,3,2,3,3,2,1,6,4
2719,9,1984,5,2,1,2,1,2,1,1,N
2720,12,1980,4,5,5,6,5,3,3,R,7
2721,8,1982,2,1,2,2,1,1,2,1,3
2722,4,1981,3,N,N,N,2,4,2,2,4
2723,12,1984,6,1,1,2,2,2,2,N,2
2724,6,1982,2,N,2,N,N,3,N,5,2
2725,7,1982,N,N,N,N,N,N,N,N,N
2726,9,1981,4,3,3,N,N,N,N,N,N
2727,12,1982,7,7,7,7,7,7,7,7,7
2728,3,1984,7,7,6,6,6,6,6,6,7
2729,1,1980,5,7,4,1,6,3,1,1,4
2730,4,1980,6,5,6,6,7,6,6,6,6
2731,7,1982,7,6,7,6,6,6,6,6,6
2732,11,1983,6,6,6,3,5,5,5,4,5
2733,5,1982,3,4,2,1,1,2,3,2,1
2734,1,1983,7,6,6,6,6,6,6,6,6
2735,11,1984,7,7,7,6,7,4,2,1,4
2736,2,1984,7,7,7,7,7,7,6,5,7
2737,4,1981,5,2,4,4,2,2,2,2,2
2738,9,1982,6,5,4,3,5,2,2,5,4
2739,1,1980,2,2,5,4,1,2,6,5,4
2740,9,1980,6,6,5,5,5,5,3,4,3
2741,1,1981,5,5,3,D,3,3,2,4,4
2742,12,1981,7,2,2,5,5,3,2,1,1
2743,12,1981,6,5,6,5,3,3,2,3,4
2744,3,1980,2,3,2,2,2,2,1,N,1
2745,6,1984,1,1,1,1,N,1,1,1,1
2746,10,1983,2,1,1,1,1,3,N,N,2
