id,bmonth,byear,att00,att01,att02,att03,att04,att05,att06,att07,att08
2851,12,1983,2,3,2,2,2,2,6,2,2
2858,1,1981,3,2,2,1,1,1,1,1,1
2860,9,1980,1,1,1,1,1,6,6,3,5
2865,11,1984,4,6,4,1,1,2,1,1,1
2867,5,1984,8,6,7,7,7,7,7,7,7
2868,11,1981,1,1,1,1,1,1,1,1,1
2870,12,1983,8,7,7,6,7,6,6,6,6
2871,8,1981,8,8,8,8,8,8,8,8,8
2873,4,1980,7,6,6,6,6,6,6,6,7
2874,6,1981,1,2,1,1,1,1,1,2,1
2875,11,1980,3,2,3,2,2,2,1,3,3
2876,8,1980,6,4,4,4,3,4,4,3,3
2877,1,V,7,2,6,6,6,5,4,4,5
2884,11,1983,3,3,3,3,3,3,3,3,2
2885,12,1981,3,2,1,1,1,1,1,1,2
2886,2,1984,6,5,2,1,1,1,2,3,2
2887,12,1982,6,5,6,6,2,7,6,6,6
2894,6,1980,6,6,6,6,6,5,6,4,6
2898,8,1983,6,4,5,3,3,2,4,5,6
2900,11,1981,5,3,4,3,2,2,3,2,2
2904,9,1980,1,1,1,1,1,1,1,1,1
2905,8,1983,4,4,4,3,2,1,2,1,1
2906,10,1984,5,5,4,3,2,2,2,2,2
2907,4,1980,1,1,1,1,1,1,1,1,1
2908,5,1983,6,6,3,2,3,2,2,3,1
2909,12,1983,1,1,2,1,1,1,1,1,1
2910,2,1980,2,1,1,1,1,1,1,1,1
2912,2,1983,1,2,5,3,1,1,1,1,1
2913,2,1983,1,1,1,2,2,1,1,2,1
2914,5,1981,1,1,1,1,1,2,1,1,1
2915,11,1980,5,4,6,3,1,1,1,1,2
2922,6,1983,4,3,2,1,1,1,1,2,2
2923,10,1984,2,1,1,1,5,1,2,1,1
2925,11,1983,7,7,6,6,6,6,6,6,5
2926,1,1982,1,1,1,1,1,2,1,1,1
2927,1,1982,1,1,1,1,1,1,1,1,1
2930,6,1983,3,3,2,1,1,3,1,1,1
2932,6,1981,6,6,6,6,6,6,6,5,6
2933,9,1982,6,6,6,6,2,6,6,6,6
2934,8,1980,1,1,1,1,2,2,1,1,1
2935,12,1983,2,1,1,2,2,2,2,2,2
2937,10,1984,6,6,6,5,3,3,3,3,3
2938,11,1980,2,1,2,2,4,5,7,6,7
2939,8,1983,2,6,4,5,3,3,3,2,3
2940,2,1980,2,2,2,1,3,2,2,3,2
2941,10,1983,3,6,3,2,3,2,4,3,3
2942,6,1981,3,3,5,3,3,3,3,2,3
2945,6,1981,3,2,1,1,1,1,2,1,1
2946,10,1983,5,5,2,2,2,2,2,2,3
2947,12,1983,1,2,2,3,2,2,1,1,1
2949,4,1980,1,1,1,1,1,1,1,1,1
2950,2,1981,4,3,4,3,2,4,2,3,5
2951,9,1983,6,5,3,4,5,5,4,4,3
2955,11,1984,1,3,1,1,1,1,1,1,1
2958,12,1981,2,1,2,1,1,1,1,1,1
2959,1,1981,7,7,7,7,7,7,7,7,7
2962,9,1981,2,6,6,6,6,5,6,6,7
2964,2,1980,1,1,1,1,1,1,1,1,1
2965,1,1984,2,1,1,1,2,3,2,1,1
2968,5,1984,4,6,1,1,2,2,3,5,3
2970,4,1982,1,3,1,1,1,6,1,1,1
2976,9,1983,6,6,4,2,2,2,1,2,2
2978,6,1981,2,2,1,3,3,1,1,1,2
2980,1,1980,1,1,1,1,6,6,6,6,6
2982,6,1982,2,2,1,1,2,1,1,1,1
2983,9,1980,4,5,6,5,3,2,2,2,2
2984,5,1981,4,4,4,4,2,2,3,2,2
2985,11,1982,6,4,5,3,4,6,3,2,3
2986,4,1981,2,6,3,3,3,3,1,2,2
2987,3,1984,3,3,2,3,3,2,2,2,2
2988,1,1983,1,1,1,1,1,1,1,1,1
2989,3,1983,4,3,3,3,3,4,5,4,4
2992,7,1980,3,2,3,3,2,2,1,1,2
2993,6,1984,2,2,2,1,1,1,1,1,1
2995,8,1983,6,5,4,3,3,2,2,2,3
2997,6,1980,1,1,1,1,1,1,1,1,1
3003,3,1982,2,2,2,2,2,2,1,1,2
3004,8,1982,1,1,1,1,1,1,1,1,1
3005,9,1984,3,1,1,1,1,1,1,1,1
3006,8,1981,6,3,2,2,2,3,2,2,2
3007,5,1983,7,3,4,3,3,3,2,2,2
3008,3,1983,8,7,7,7,7,7,7,7,7
3009,7,1981,2,2,2,2,2,3,3,2,5
3011,1,1984,5,1,2,1,1,1,1,1,1
3012,11,1982,2,2,2,2,2,3,2,3,3
3015,7,1983,2,2,1,1,1,2,1,1,2
3016,11,1984,6,5,3,3,2,2,3,3,3
3017,2,1984,2,1,1,2,2,1,2,1,1
3018,10,1982,6,6,6,6,6,6,6,6,6
3021,12,1980,2,2,2,1,2,1,2,1,1
3022,3,1983,2,2,6,6,6,1,2,2,2
3023,7,1980,3,3,3,2,2,3,2,2,3
3024,6,1983,5,6,5,4,2,3,2,2,4
3025,4,1983,1,1,1,1,1,1,1,1,1
3026,8,1983,1,2,2,1,1,1,2,1,2
3027,5,1984,1,1,1,1,1,1,1,1,1
3028,10,1983,2,2,2,2,1,1,1,1,1
3031,11,1982,4,4,2,2,3,2,2,2,2
3032,6,1983,2,3,3,2,1,3,1,1,1
3033,11,1984,1,1,1,2,1,1,1,1,1
3035,5,1981,1,1,1,1,2,2,2,1,1
3036,4,1982,5,3,4,7,7,3,2,7,6
3037,10,1984,5,6,6,6,5,3,4,5,5
3038,2,1981,6,2,4,3,2,2,2,2,1
3039,9,1982,5,5,5,5,4,3,5,4,5
3041,2,1984,6,6,5,6,2,1,1,3,1
3045,6,1984,6,6,6,6,1,1,1,1,1
3047,4,1982,5,1,1,1,1,1,1,1,1
3051,1,1983,1,1,1,1,1,2,1,1,1
3052,1,1980,7,7,7,7,4,2,2,7,7
3053,11,1982,7,7,7,7,7,7,7,7,7
3054,4,1981,3,3,3,4,3,3,6,5,4
3055,7,1982,1,1,1,1,1,1,1,1,1
3056,6,1981,5,3,1,2,3,3,3,5,2
3057,7,1984,3,1,1,2,2,1,1,2,1
3059,6,1982,3,3,1,1,1,5,2,3,2
3064,3,1984,2,4,4,2,2,1,1,1,2
3065,5,1981,1,1,1,1,1,1,1,1,1
3066,12,1982,2,4,1,2,1,1,1,1,2
3067,9,1980,1,1,1,1,2,2,1,1,1
3068,5,1983,1,1,1,1,1,1,1,1,1
3069,10,1980,1,2,1,3,6,6,6,4,4
3071,5,1980,2,2,1,1,1,1,1,1,1
3072,1,1983,1,1,1,1,1,1,1,1,1
3073,7,1980,2,2,3,3,3,6,6,6,6
3074,1,1983,1,1,1,1,1,2,1,2,1
3076,6,1982,3,6,7,6,3,6,6,6,6
3077,10,1984,6,4,1,2,1,1,1,4,3
3078,2,1983,2,6,6,6,6,6,6,6,6
3079,2,1982,2,2,1,2,2,2,2,1,2
3080,9,1983,3,3,1,1,6,6,5,6,6
3084,11,1980,2,2,2,2,2,2,2,2,2
3085,3,1983,1,1,2,1,1,1,1,1,1
3086,12,1983,5,4,3,2,3,2,2,2,3
3087,10,1983,7,6,7,7,7,8,7,6,6
3090,6,1980,3,2,1,2,1,1,1,1,1
3091,11,1984,6,6,6,1,2,2,1,1,1
3093,3,1982,1,2,1,4,1,1,1,1,1
3094,10,1980,1,1,1,1,1,1,1,1,2
3096,4,1983,6,3,6,5,5,4,3,3,2
3097,9,1981,7,7,7,7,7,6,6,7,7
3099,10,1982,6,6,5,6,6,4,3,5,4
3103,8,1984,2,1,1,1,1,1,1,2,1
3106,4,1982,4,2,4,2,2,3,5,3,3
3107,6,1983,2,6,4,5,2,4,3,2,2
3108,3,1981,8,1,1,2,1,1,1,4,1
3109,10,1983,2,1,2,2,3,1,6,1,1
3110,11,1984,1,1,6,6,2,5,2,6,6
3111,10,1981,6,6,6,6,5,4,1,2,2
3113,11,1984,7,7,6,5,6,6,5,2,5
3119,11,1980,1,1,1,1,1,1,1,1,1
3121,7,1984,2,5,2,3,2,1,2,2,2
3122,3,1984,3,2,2,2,2,3,2,2,3
3123,11,1983,3,3,3,2,3,2,3,3,6
3125,1,1982,6,6,6,6,5,6,6,6,6
3126,4,1983,2,2,2,2,4,2,2,2,2
3128,3,1980,1,1,1,1,1,1,1,1,1
3129,7,1980,6,6,6,5,3,3,2,2,5
3130,11,1984,2,6,6,6,5,4,4,4,4
3132,7,1980,5,4,5,3,3,3,3,3,3
3134,3,1982,4,6,4,5,5,5,5,3,4
3136,11,1984,6,1,1,2,5,2,1,1,3
3137,7,1983,5,3,3,1,3,3,2,2,2
3139,3,1981,2,2,1,1,1,1,1,2,4
3140,1,1982,7,6,6,6,6,6,7,6,6
3141,2,1984,6,6,6,6,5,2,5,3,3
3142,12,1981,6,6,6,6,3,3,3,4,3
3144,1,1983,1,1,1,1,1,2,1,1,4
3146,2,1982,4,5,3,4,4,3,3,2,1
3147,4,1982,2,1,2,1,1,1,1,1,1
3149,5,1982,3,3,3,2,1,1,2,1,3
3150,11,1982,3,4,3,6,6,6,3,3,2
3151,7,1984,3,2,3,1,5,1,1,1,2
3152,4,1984,6,6,2,6,1,1,5,7,5
3153,2,1982,7,7,7,6,6,6,7,6,6
3154,11,1980,1,1,1,1,1,1,1,1,1
3156,8,1982,5,1,5,3,4,5,5,4,3
3159,11,1980,6,3,5,5,3,5,5,3,3
3162,10,1984,6,3,5,3,3,3,6,5,3
3163,3,1981,3,2,3,5,3,3,3,5,4
3164,9,1984,7,5,4,3,3,6,6,5,6
3165,9,1983,5,2,1,1,1,1,1,1,2
3166,7,1981,6,3,1,2,2,1,1,1,2
3167,10,1982,3,3,2,3,4,2,3,6,3
3168,8,1984,2,2,1,2,1,1,2,2,1
3169,11,1983,5,5,3,3,3,6,6,6,6
3170,8,1982,5,4,2,5,5,3,2,2,2
3171,1,1984,1,1,1,1,1,1,1,1,1
3173,12,1980,1,1,1,1,1,1,1,1,1
3175,5,1981,3,4,2,1,1,1,1,2,2
3177,10,1984,6,6,4,2,2,1,1,1,1
3178,1,1981,6,5,3,2,3,2,2,6,6
3180,5,1980,6,3,2,2,2,4,6,6,6
3181,1,1982,2,2,1,1,2,1,1,1,1
3182,6,1984,3,2,1,3,2,6,2,1,1
3183,12,1983,2,6,5,5,4,2,2,2,2
3186,11,1980,5,6,5,3,4,3,6,6,6
3187,12,1983,6,3,3,3,2,2,2,2,2
3189,1,1980,2,2,2,1,2,1,2,1,2
3193,6,1984,2,2,6,4,5,5,4,2,3
3194,7,1983,6,5,3,3,3,3,3,3,3
3195,1,1982,3,2,3,3,2,2,2,2,1
3196,2,1980,6,6,5,5,4,3,3,3,3
3197,9,1981,6,6,7,6,6,6,6,5,6
3198,10,1984,6,6,5,5,6,6,6,6,5
3199,11,1983,6,1,1,2,1,1,1,1,1
3201,3,1982,1,2,2,2,2,2,2,2,1
3202,4,1983,1,1,2,3,2,2,2,1,2
3204,4,1983,3,3,4,2,2,3,4,5,6
3206,5,1983,2,1,1,1,1,1,1,1,1
3211,4,1983,6,6,3,2,2,2,2,2,2
3212,6,1984,2,1,1,1,2,1,1,1,1
3213,12,1982,6,5,5,3,6,5,4,4,3
3215,10,1981,4,6,2,1,3,3,4,5,6
3216,3,1981,7,6,6,5,3,3,3,4,5
3220,3,1983,6,6,2,3,1,2,6,5,4
3221,10,1980,3,6,2,5,5,5,7,7,7
3222,11,1980,1,1,3,1,2,1,1,2,2
3225,10,1980,3,2,2,2,1,6,2,4,6
3229,9,1983,7,7,7,7,7,7,5,4,6
3230,10,1981,3,5,3,6,6,6,5,1,1
3231,6,1983,2,1,1,1,1,4,1,1,1
3232,10,1984,2,1,1,1,1,2,1,1,1
3237,11,1981,7,7,6,7,6,6,6,6,6
3238,7,1981,7,6,6,6,6,6,6,6,6
3239,9,1983,7,7,6,6,5,5,5,7,5
3240,4,1983,3,1,1,1,1,2,3,1,1
3242,11,1982,2,2,1,1,1,2,1,1,1
3243,8,1980,3,3,1,1,2,2,1,1,2
3244,4,1982,7,7,6,6,7,6,7,7,7
3248,8,1981,3,4,4,7,6,6,4,4,3
3250,5,1980,2,2,2,2,1,1,1,6,6
3251,5,1983,2,4,2,1,1,1,1,1,1
3252,10,1984,2,3,2,1,2,1,2,2,2
3253,2,1984,3,4,1,1,1,1,2,3,2
3254,3,1980,1,1,1,1,1,1,1,1,2
3255,9,1981,2,1,1,2,1,5,6,2,5
3256,4,1984,1,1,1,1,1,1,1,1,1
3258,5,1980,7,2,6,6,6,6,6,6,6
3261,6,1981,1,2,1,4,3,6,3,2,2
3262,6,1983,6,7,6,6,6,6,6,6,5
3263,4,1981,2,5,1,2,1,1,1,1,1
3268,7,1981,3,2,2,4,6,6,7,7,7
3269,4,1983,2,2,3,5,4,4,3,4,2
3270,2,1981,2,4,1,1,1,1,1,1,1
3271,6,1981,2,1,2,2,1,6,2,2,2
3272,2,1983,3,1,2,2,2,2,1,1,1
3274,2,1981,2,2,2,2,2,2,1,1,1
3276,5,1982,5,3,5,5,4,5,5,2,4
3279,11,1984,6,6,4,4,4,3,5,2,2
3281,11,1984,3,4,4,2,2,1,1,1,1
3282,4,1984,6,6,6,6,6,5,6,6,5
3283,6,1981,3,2,2,2,2,1,2,1,1
3284,6,1984,6,6,6,6,5,5,6,4,3
3285,10,1984,3,3,3,3,5,3,2,3,5
3287,6,1981,5,5,4,6,6,6,6,6,6
3288,12,1983,6,7,7,7,6,7,7,7,7
3289,3,1982,3,2,2,1,6,6,1,1,1
3290,9,1984,2,2,3,2,1,1,1,1,1
3293,1,1981,6,7,6,5,6,6,6,6,7
3295,6,1980,5,5,5,4,5,5,2,3,2
3296,10,1981,2,4,1,7,4,5,2,3,2
3297,1,1984,3,2,5,1,1,1,1,1,1
3298,1,1980,4,2,3,1,2,1,2,1,1
3301,3,1984,3,1,1,2,2,1,1,2,4
3303,8,1984,1,4,5,6,5,6,2,1,2
3305,12,1984,2,6,6,6,5,3,6,5,6
3308,12,1981,6,6,7,6,6,6,5,4,2
3312,6,1980,4,4,4,5,6,6,6,5,6
3313,10,1983,2,3,3,2,2,3,4,2,1
3315,10,1981,5,5,3,4,5,4,5,4,4
3316,6,1983,3,2,1,1,1,1,1,1,2
3321,1,1981,2,1,1,1,1,2,1,1,1
3322,9,1983,6,6,3,1,2,2,1,2,3
3324,2,1982,3,3,4,3,2,1,1,1,2
3325,10,1980,6,7,6,6,6,6,6,5,6
3326,2,1980,7,7,3,7,7,7,7,7,7
3327,10,1981,2,3,2,1,2,3,2,4,4
3332,11,1982,1,1,1,1,1,1,1,4,3
3333,7,1984,2,2,2,1,2,5,2,2,2
3335,5,1981,3,1,1,2,1,1,1,1,1
3337,8,1980,1,1,1,1,2,1,1,1,1
3338,8,1984,6,6,3,6,5,6,3,2,2
3340,12,1984,1,1,1,6,1,1,1,1,1
3341,5,1984,6,2,1,1,1,1,1,1,4
3343,4,1982,2,2,1,1,2,1,2,2,2
3345,3,1980,4,1,1,1,1,1,1,1,1
3346,12,1981,1,1,1,1,1,1,1,1,1
3348,1,1981,1,1,1,1,1,1,1,1,1
3349,6,1982,1,1,1,1,1,1,1,1,1
3353,11,1982,7,6,7,6,2,7,7,7,6
3356,11,1982,2,1,1,1,2,1,1,2,1
3358,2,1981,1,1,1,2,2,3,2,3,6
3359,5,1982,1,3,2,1,1,1,1,1,1
3361,3,1982,1,2,2,1,1,2,1,2,1
3363,5,1981,7,7,7,7,2,7,6,6,6
3364,12,1982,7,7,7,7,6,7,7,7,7
3366,12,1984,6,1,1,1,6,2,1,1,2
3367,10,1980,3,1,2,1,2,3,1,3,2
3368,9,1984,1,1,1,1,1,1,1,1,1
3369,4,1980,3,2,1,2,3,3,3,4,3
3372,10,1982,1,1,1,1,1,1,1,1,1
3374,5,1980,2,2,2,1,2,1,1,1,2
3379,5,1982,6,6,2,6,6,6,5,6,6
3380,7,1984,6,6,5,5,3,5,5,4,3
3385,7,1984,1,2,2,1,1,1,1,1,1
3391,4,1984,7,7,6,7,7,6,6,6,6
3394,7,1982,2,4,2,2,3,2,2,1,2
3395,6,1984,5,3,3,4,3,4,4,2,4
3398,5,1983,2,2,1,2,1,1,1,1,1
3399,11,1984,2,6,1,4,2,1,1,4,4
3401,12,1981,3,1,2,1,1,5,4,1,1
3402,5,1981,1,1,1,6,6,6,3,6,3
3405,8,1984,4,1,6,1,1,6,1,5,1
3406,5,1983,2,3,2,3,6,3,6,5,6
3408,10,1983,5,3,2,1,1,1,1,1,1
3410,8,1984,4,3,2,4,3,2,2,2,2
3412,3,1983,7,3,2,1,1,1,1,2,1
3413,7,1981,5,5,3,3,2,1,2,1,1
3414,9,1983,1,1,1,1,1,1,1,1,1
3415,5,1984,1,1,1,1,1,1,1,1,1
3416,1,1981,4,3,4,3,2,3,2,3,2
3417,11,1983,3,2,2,2,1,2,2,5,3
3418,6,1982,5,3,4,3,2,2,3,3,2
3419,3,1984,6,7,6,4,3,3,3,3,3
3420,5,1982,4,3,2,2,3,2,3,2,4
3422,12,1982,7,7,7,7,7,7,6,6,7
3427,1,1980,2,2,1,1,1,1,1,1,1
3428,10,1983,2,3,2,2,2,6,1,2,2
3429,9,1984,4,3,3,1,1,2,1,1,2
3431,9,1982,2,2,3,2,6,6,2,2,1
3435,1,1983,4,2,3,3,3,2,2,2,1
3438,3,1983,3,1,1,7,4,6,7,6,5
3440,11,1981,1,1,1,2,1,1,1,1,1
3441,11,1981,4,4,5,3,3,3,3,3,3
3442,3,1981,3,5,3,2,2,2,2,2,1
3443,12,1983,2,2,2,2,2,2,2,2,1
3444,10,1983,1,2,2,3,5,7,5,6,5
3445,5,1980,1,4,2,3,2,3,2,3,1
3446,2,1980,1,1,1,1,1,1,1,1,1
3447,12,1984,1,1,1,1,1,1,1,1,1
3449,3,1981,2,1,1,1,1,1,1,2,1
3450,8,1981,1,1,1,6,2,1,2,1,2
3454,5,1981,3,2,2,2,2,1,1,1,1
3455,6,1983,2,4,3,3,4,3,3,2,5
3456,11,1984,3,7,5,2,1,4,1,1,1
3457,10,1983,7,7,6,6,5,6,5,4,4
3458,10,1983,6,6,6,5,6,5,5,4,5
3459,2,1984,6,3,5,5,5,3,1,1,1
3462,12,1982,2,1,1,1,1,4,1,2,2
3463,11,1982,7,7,6,6,6,6,6,6,6
3464,11,1982,7,6,5,4,6,5,5,5,6
3466,7,1982,1,1,1,1,1,1,1,1,1
3467,7,1984,2,2,1,1,1,2,2,3,2
3468,7,1982,5,2,1,1,1,1,2,1,1
3469,7,1984,7,7,6,6,6,6,6,5,4
3470,6,1981,3,2,3,3,3,3,2,2,2
3471,2,1984,5,3,3,3,2,2,2,2,2
3473,9,1983,3,3,7,6,4,5,6,5,8
3475,9,1984,7,6,6,3,5,3,4,4,5
3476,1,1984,4,3,1,3,1,1,1,4,1
3481,9,1981,5,5,4,5,5,4,3,6,7
3482,5,1984,6,6,5,3,3,4,3,3,3
3484,9,1983,1,1,1,2,4,4,6,4,5
3485,10,1984,1,4,1,1,1,1,1,1,2
3486,4,1981,2,1,2,2,1,3,1,3,1
3488,3,1981,7,7,6,6,7,7,7,7,7
3489,2,1983,7,6,6,6,6,6,6,6,6
3496,8,1983,6,6,5,3,5,3,3,2,3
3497,7,1984,7,6,2,1,2,1,1,2,1
3498,8,1983,1,1,2,2,1,1,1,1,1
3500,9,1982,1,5,5,4,5,5,3,3,4
3501,5,1980,6,6,1,1,5,6,2,6,6
3503,6,1981,2,3,6,5,4,5,5,5,2
3506,1,1983,7,6,4,4,2,2,2,6,6
3507,1,1980,4,4,4,5,5,5,3,5,5
3509,5,1983,7,3,2,6,6,2,6,2,6
3510,12,1980,1,2,4,2,2,6,6,4,2
3512,9,1980,7,6,6,7,3,3,5,6,2
3513,1,1982,7,5,4,3,7,6,6,5,7
3514,11,1983,1,5,2,3,3,3,3,2,2
3515,3,1984,1,1,4,3,4,3,3,1,2
3517,8,1983,3,3,3,2,6,2,2,2,3
3520,6,1981,6,3,1,2,6,6,5,3,3
3521,11,1981,4,7,3,2,1,2,6,2,3
3525,10,1982,6,2,5,1,2,1,1,1,1
3527,5,1983,4,4,4,4,3,3,3,3,3
3528,1,1983,4,3,2,2,1,2,2,2,1
3530,9,1984,7,7,4,3,7,6,6,6,6
3533,3,1981,3,1,1,1,1,1,6,6,2
3535,8,1980,3,3,4,3,3,6,5,5,3
3536,1,1984,7,7,7,7,7,7,7,7,7
3537,7,1982,4,3,3,3,3,2,2,2,2
3538,9,1982,7,5,5,6,4,3,2,2,2
3539,6,1982,1,1,2,2,2,2,2,1,1
3541,8,1982,2,1,1,1,1,2,3,4,4
3542,4,1982,6,2,3,3,2,1,2,6,6
3543,11,1982,2,1,2,3,1,2,2,2,2
3544,9,1984,7,7,6,6,3,2,3,3,3
3545,11,1984,2,2,4,3,3,2,3,2,2
3546,10,1981,3,4,1,1,6,5,2,2,3
3548,6,1980,6,5,6,7,6,6,4,5,6
3549,7,1983,7,6,7,5,6,6,4,7,7
3550,4,1981,3,2,2,3,3,4,4,3,3
3552,4,1983,2,1,1,1,1,1,1,2,1
3553,4,1982,2,2,1,1,1,1,1,1,1
3555,8,1981,2,2,3,2,5,3,6,6,3
3556,1,1983,1,1,1,2,1,1,1,1,1
3557,7,1984,1,1,1,1,1,1,1,1,1
3558,9,1984,7,6,6,6,2,2,4,1,2
3560,8,1984,6,1,1,6,4,1,1,1,1
3561,10,1984,6,3,4,4,2,2,2,3,2
3562,3,1981,7,6,7,7,6,6,6,6,6
3563,1,1983,7,7,6,6,6,5,3,1,2
3569,1,1982,4,1,2,2,1,2,2,2,3
3571,11,1984,7,5,2,3,2,2,2,2,2
3572,11,1984,7,6,6,5,5,6,6,6,6
3576,1,1982,5,3,3,3,3,3,3,2,2
3577,6,1981,6,6,6,6,6,6,6,6,6
3578,2,1984,6,7,7,6,6,6,6,4,5
3579,8,1983,3,3,3,2,2,3,3,5,4
3581,8,1982,2,3,3,3,3,2,4,3,3
3582,11,1983,7,5,7,6,6,6,7,7,7
3583,9,1981,6,7,7,7,7,7,7,7,7
3584,11,1983,6,6,4,4,5,3,5,4,3
3585,6,1983,6,6,2,3,2,2,1,2,2
3586,5,1983,3,3,3,3,5,3,3,3,3
3587,6,1981,7,7,7,6,6,6,6,6,6
3588,2,1982,2,3,2,2,3,2,3,2,3
3590,1,1981,2,3,6,6,2,1,1,3,3
3592,8,1982,7,6,6,6,6,6,4,5,1
3593,9,1980,2,1,2,2,2,2,3,2,1
3594,10,1982,3,3,3,5,2,2,2,3,2
3598,5,1981,4,5,5,6,5,4,3,3,3
3599,2,1983,6,6,3,6,7,1,2,1,1
3601,2,1983,6,6,6,6,6,5,5,5,5
3602,12,1980,2,5,2,5,2,2,2,2,2
3604,8,1983,1,1,1,1,1,1,1,1,1
3608,8,1981,1,1,1,1,1,1,1,1,1
3611,11,1981,6,6,6,5,5,4,4,4,5
3614,11,1983,5,5,4,5,4,4,4,3,3
3617,12,1982,3,1,3,3,4,2,1,2,5
3619,10,1984,2,2,1,2,1,1,1,3,1
3623,10,1983,1,2,2,4,7,2,2,3,2
3624,12,1981,2,2,1,1,7,7,7,7,5
3627,9,1981,5,6,6,5,5,3,1,1,1
3628,4,1983,7,6,6,7,6,7,6,7,7
3631,7,1981,5,4,2,2,1,4,1,3,2
3633,3,1980,6,3,6,6,4,5,4,2,3
3635,9,1980,3,1,2,1,1,1,2,2,1
3637,7,1984,6,5,6,5,5,6,7,7,6
3639,1,1983,1,1,1,1,1,1,1,1,1
3640,3,1984,1,1,1,2,1,1,1,1,1
3641,11,1984,6,6,6,6,6,6,5,6,6
3643,10,1984,3,3,4,2,1,2,1,1,1
3644,10,1982,2,1,3,1,2,1,1,1,1
3645,6,1981,6,5,4,2,4,2,3,3,3
3646,8,1981,6,3,6,6,3,5,5,6,4
3647,1,1984,6,7,6,6,5,6,6,6,6
3648,8,1981,3,3,4,3,3,2,3,2,2
3651,5,1983,2,5,2,1,1,3,2,1,1
3654,2,1982,1,7,7,2,6,5,6,6,6
3655,1,1984,7,7,4,7,6,6,7,5,6
3657,10,1984,6,6,3,1,2,1,2,3,2
3669,8,1983,2,6,2,2,4,3,2,2,3
3670,2,1982,2,6,1,7,7,2,2,4,2
3678,1,1983,1,5,6,2,2,5,3,2,3
3681,7,1984,2,2,1,1,2,1,2,1,2
3685,2,1981,5,3,3,3,2,3,3,3,3
3686,6,1984,2,1,1,5,2,2,1,2,1
3687,9,1981,4,2,3,3,1,1,1,2,1
3688,8,1983,6,6,2,6,2,6,6,2,4
3690,8,1982,1,1,1,1,1,1,1,1,1
3701,1,1983,1,2,2,2,6,1,2,2,2
3702,1,1982,3,3,2,2,1,1,1,1,1
3704,7,1981,3,4,1,1,1,1,1,1,1
3705,5,1983,6,5,3,5,5,3,3,3,3
3710,11,1981,7,5,5,5,5,5,5,6,4
3712,12,1984,7,3,7,7,7,4,5,6,6
3713,11,1981,3,4,2,2,2,2,1,1,1
3714,1,1983,2,5,3,3,3,2,4,6,6
3716,7,1980,6,7,6,7,3,2,6,4,7
3718,8,1982,3,6,6,6,4,5,5,7,7
3723,2,1982,3,1,1,1,1,1,1,1,1
3725,12,1983,7,7,6,7,7,7,5,5,5
3726,4,1981,3,3,3,5,5,3,2,6,6
3727,1,1983,3,2,1,2,2,1,1,4,6
3730,3,1983,2,2,1,1,2,2,2,2,2
3731,9,1981,1,1,1,1,1,1,1,1,1
3734,8,1982,2,3,2,3,4,2,2,1,1
3736,3,1981,2,2,1,1,2,1,2,1,1
3738,5,1984,7,2,7,7,7,6,6,1,5
3739,8,1981,5,5,5,4,4,3,3,5,4
3740,4,1984,7,5,5,4,2,3,4,3,5
3741,9,1981,2,1,1,1,1,1,1,1,1
3745,8,1984,7,7,7,6,5,5,6,6,6
3747,10,1982,5,7,7,7,7,7,7,5,7
3750,3,1980,2,3,1,4,6,3,2,5,2
3751,11,1984,6,6,4,5,5,6,6,7,5
3752,8,1981,6,6,6,6,5,5,5,5,6
3753,11,1982,3,4,3,3,2,2,2,2,2
3756,5,1983,2,3,4,2,3,3,2,2,4
3757,3,1981,3,4,6,3,4,4,3,3,3
3758,2,1984,8,8,7,6,2,7,2,7,7
3761,12,1983,7,7,7,7,4,3,2,1,2
3763,5,1980,2,2,3,4,3,3,4,6,5
3765,10,1984,7,6,6,5,5,1,6,6,6
3766,11,1983,1,1,1,1,1,1,1,1,1
3768,7,1980,1,1,2,1,1,1,1,2,1
3769,2,1982,1,1,1,1,2,1,1,1,1
3771,12,1984,6,7,6,5,2,3,2,1,2
3772,9,1983,1,2,1,1,2,2,1,1,2
3774,7,1982,6,3,2,1,1,1,2,1,6
3775,5,1983,6,1,1,1,2,1,2,1,6
3776,12,1984,7,6,7,6,6,8,7,8,3
3777,11,1980,1,1,1,1,1,1,1,1,1
3779,8,1984,1,2,2,1,1,1,1,1,1
3782,11,1981,1,2,2,2,2,1,1,1,1
3783,6,1982,7,7,7,6,7,7,7,7,2
3786,9,1982,7,6,6,6,5,6,6,6,6
3789,10,1983,6,3,3,2,2,3,2,2,2
3791,9,1980,2,2,1,1,7,1,1,1,1
3793,12,1983,2,4,1,4,5,7,1,4,2
3797,12,1983,5,2,3,5,6,6,5,3,4
3799,7,1981,2,2,1,1,1,1,2,2,2
3802,8,1983,7,7,6,5,5,5,7,4,6
3803,11,1980,1,2,1,1,1,2,6,6,3
3805,9,1980,2,1,1,4,1,1,1,1,1
3809,9,1983,1,2,2,6,4,2,1,1,1
3810,7,1981,3,6,4,5,6,4,5,3,3
3812,3,1982,2,4,2,2,5,1,2,4,2
3813,4,1982,2,2,4,2,5,4,4,2,2
3814,7,1981,1,1,1,1,1,1,1,1,2
3815,6,1981,3,3,5,4,3,3,3,2,1
3816,4,1983,5,5,5,4,4,4,4,4,4
3819,6,1980,5,4,2,2,7,5,7,4,5
3820,3,1983,1,1,2,5,3,2,1,1,1
