"id","byear","time","attendence"
4060,1983,4,1
4060,1983,5,2
4060,1983,6,1
4060,1983,7,2
4060,1983,8,3
4061,1981,0,1
4061,1981,1,2
4061,1981,2,2
4061,1981,3,2
4061,1981,4,2
4061,1981,5,1
4061,1981,6,2
4061,1981,7,1
4061,1981,8,1
4062,1980,0,5
4062,1980,1,3
4062,1980,2,3
4062,1980,3,1
4062,1980,4,6
4062,1980,5,1
4062,1980,6,1
4062,1980,7,2
4062,1980,8,1
4063,1981,0,2
4063,1981,1,3
4063,1981,2,1
4063,1981,3,1
4063,1981,4,1
4063,1981,5,2
4063,1981,6,1
4063,1981,7,1
4063,1981,8,1
4064,1981,0,6
4064,1981,1,5
4064,1981,2,5
4064,1981,3,3
4064,1981,4,3
4064,1981,5,5
4064,1981,6,7
4064,1981,7,7
4064,1981,8,7
4065,1980,0,2
4065,1980,1,1
4065,1980,2,1
4065,1980,3,1
4065,1980,4,1
4065,1980,5,1
4065,1980,6,1
4065,1980,7,1
4065,1980,8,1
4066,1982,0,1
4066,1982,1,1
4066,1982,2,1
4066,1982,3,1
4066,1982,4,1
4066,1982,5,1
4066,1982,6,1
4066,1982,7,1
4066,1982,8,1
4067,1984,0,1
4067,1984,1,1
4067,1984,2,1
4067,1984,3,1
4067,1984,4,1
4067,1984,5,1
4067,1984,6,1
4067,1984,7,1
4067,1984,8,1
4071,1984,0,2
4071,1984,1,2
4071,1984,2,4
4071,1984,3,2
4071,1984,4,2
4071,1984,5,2
4071,1984,6,1
4071,1984,7,1
4071,1984,8,1
4072,1981,0,1
4072,1981,1,1
4072,1981,2,1
4072,1981,3,1
4072,1981,4,1
4072,1981,5,5
4072,1981,6,4
4072,1981,7,5
4072,1981,8,3
4073,1984,0,6
4073,1984,1,5
4073,1984,2,3
4073,1984,3,4
4073,1984,4,3
4073,1984,5,2
4073,1984,6,3
4073,1984,7,2
4073,1984,8,6
4076,1984,0,1
4076,1984,1,1
4076,1984,2,1
4076,1984,3,1
4076,1984,4,1
4076,1984,5,1
4076,1984,6,1
4076,1984,7,1
4076,1984,8,1
4077,1983,0,2
4077,1983,1,1
4077,1983,2,1
4077,1983,3,1
4077,1983,4,1
4077,1983,5,2
4077,1983,6,2
4077,1983,7,1
4077,1983,8,1
4078,1980,0,1
4078,1980,1,2
4078,1980,2,1
4078,1980,3,1
4078,1980,4,1
4078,1980,5,1
4078,1980,6,1
4078,1980,7,1
4078,1980,8,1
4079,1983,0,2
4079,1983,1,1
4079,1983,2,2
4079,1983,3,2
4079,1983,4,1
4079,1983,5,2
4079,1983,6,1
4079,1983,7,2
4079,1983,8,1
4080,1980,0,2
4080,1980,1,2
4080,1980,2,3
4080,1980,3,2
4080,1980,4,6
4080,1980,5,6
4080,1980,6,3
4080,1980,7,5
4080,1980,8,3
4081,1982,0,2
4081,1982,1,4
4081,1982,2,2
4081,1982,3,3
4081,1982,4,2
4081,1982,5,2
4081,1982,6,2
4081,1982,7,2
4081,1982,8,2
4082,1980,0,6
4082,1980,1,7
4082,1980,2,5
4082,1980,3,2
4082,1980,4,2
4082,1980,5,3
4082,1980,6,2
4082,1980,7,2
4082,1980,8,5
4084,1984,0,2
4084,1984,1,2
4084,1984,2,2
4084,1984,3,1
4084,1984,4,2
4084,1984,5,1
4084,1984,6,1
4084,1984,7,2
4084,1984,8,1
4089,1980,0,3
4089,1980,1,4
4089,1980,2,3
4089,1980,3,4
4089,1980,4,5
4089,1980,5,3
4089,1980,6,4
4089,1980,7,5
4089,1980,8,5
4090,1983,0,2
4090,1983,1,6
4090,1983,2,6
4090,1983,3,3
4090,1983,4,7
4090,1983,5,6
4090,1983,6,7
4090,1983,7,6
4090,1983,8,6
4091,1983,0,6
4091,1983,1,4
4091,1983,2,3
4091,1983,3,2
4091,1983,4,4
4091,1983,5,5
4091,1983,6,2
4091,1983,7,2
4091,1983,8,2
4092,1984,0,6
4092,1984,1,6
4092,1984,2,6
4092,1984,3,6
4092,1984,4,6
4092,1984,5,6
4092,1984,6,6
4092,1984,7,6
4092,1984,8,6
4094,1982,0,2
4094,1982,1,1
4094,1982,2,3
4094,1982,3,1
4094,1982,4,1
4094,1982,5,2
4094,1982,6,1
4094,1982,7,2
4094,1982,8,2
4097,1982,0,6
4097,1982,1,7
4097,1982,2,7
4097,1982,3,6
4097,1982,4,6
4097,1982,5,6
4097,1982,6,6
4097,1982,7,6
4097,1982,8,6
4098,1981,0,2
4098,1981,1,7
4098,1981,2,2
4098,1981,3,6
4098,1981,4,5
4098,1981,5,2
4098,1981,6,2
4098,1981,7,2
4098,1981,8,2
4099,1980,0,5
4099,1980,1,4
4099,1980,2,5
4099,1980,3,5
4099,1980,4,5
4099,1980,5,5
4099,1980,6,6
4099,1980,7,6
4099,1980,8,6
4100,1983,0,6
4100,1983,1,6
4100,1983,2,5
4100,1983,3,4
4100,1983,4,4
4100,1983,5,2
4100,1983,6,5
4100,1983,7,6
4100,1983,8,5
4101,1984,0,7
4101,1984,1,7
4101,1984,2,7
4101,1984,3,6
4101,1984,4,6
4101,1984,5,5
4101,1984,6,5
4101,1984,7,5
4101,1984,8,5
4103,1981,0,6
4103,1981,1,6
4103,1981,2,5
4103,1981,3,5
4103,1981,4,4
4103,1981,5,2
4103,1981,6,1
4103,1981,7,1
4103,1981,8,1
4104,1983,0,3
4104,1983,1,5
4104,1983,2,4
4104,1983,3,4
4104,1983,4,4
4104,1983,5,3
4104,1983,6,1
4104,1983,7,6
4104,1983,8,5
4105,1981,0,6
4105,1981,1,6
4105,1981,2,2
4105,1981,3,4
4105,1981,4,3
4105,1981,5,5
4105,1981,6,4
4105,1981,7,4
4105,1981,8,6
4110,1980,0,1
4110,1980,1,1
4110,1980,2,2
4110,1980,3,1
4110,1980,4,1
4110,1980,5,1
4110,1980,6,1
4110,1980,7,1
4110,1980,8,1
4111,1982,0,1
4111,1982,1,1
4111,1982,2,1
4111,1982,3,1
4111,1982,4,1
4111,1982,5,1
4111,1982,6,1
4111,1982,7,1
4111,1982,8,1
4115,1980,0,3
4115,1980,1,4
4115,1980,2,3
4115,1980,3,6
4115,1980,4,4
4115,1980,5,3
4115,1980,6,4
4115,1980,7,6
4115,1980,8,6
4116,1982,0,6
4116,1982,1,4
4116,1982,2,5
4116,1982,3,5
4116,1982,4,4
4116,1982,5,2
4116,1982,6,4
4116,1982,7,1
4116,1982,8,1
4118,1980,0,2
4118,1980,1,3
4118,1980,2,2
4118,1980,3,4
4118,1980,4,3
4118,1980,5,3
4118,1980,6,3
4118,1980,7,3
4118,1980,8,6
4120,1980,0,3
4120,1980,1,1
4120,1980,2,1
4120,1980,3,1
4120,1980,4,1
4120,1980,5,1
4120,1980,6,1
4120,1980,7,1
4120,1980,8,1
4123,1980,0,1
4123,1980,1,1
4123,1980,2,1
4123,1980,3,3
4123,1980,4,1
4123,1980,5,1
4123,1980,6,2
4123,1980,7,2
4123,1980,8,5
4124,1982,0,4
4124,1982,1,4
4124,1982,2,5
4124,1982,3,5
4124,1982,4,3
4124,1982,5,2
4124,1982,6,3
4124,1982,7,6
4124,1982,8,6
4128,1984,0,6
4128,1984,1,5
4128,1984,2,4
4128,1984,3,4
4128,1984,4,4
4128,1984,5,4
4128,1984,6,3
4128,1984,7,2
4128,1984,8,2
4129,1983,0,1
4129,1983,1,1
4129,1983,2,1
4129,1983,3,1
4129,1983,4,1
4129,1983,5,1
4129,1983,6,1
4129,1983,7,1
4129,1983,8,1
4131,1980,0,2
4131,1980,1,2
4131,1980,2,1
4131,1980,3,2
4131,1980,4,2
4131,1980,5,1
4131,1980,6,1
4131,1980,7,2
4131,1980,8,2
4133,1983,0,3
4133,1983,1,1
4133,1983,2,2
4133,1983,3,1
4133,1983,4,1
4133,1983,5,1
4133,1983,6,1
4133,1983,7,1
4133,1983,8,1
4136,1981,0,5
4136,1981,1,2
4136,1981,2,3
4136,1981,3,1
4136,1981,4,2
4136,1981,5,1
4136,1981,6,1
4136,1981,7,1
4136,1981,8,1
4137,1983,0,3
4137,1983,1,1
4137,1983,2,2
4137,1983,3,1
4137,1983,4,1
4137,1983,5,1
4137,1983,6,1
4137,1983,7,1
4137,1983,8,1
4138,1981,0,7
4138,1981,1,7
4138,1981,2,7
4138,1981,3,6
4138,1981,4,7
4138,1981,5,7
4138,1981,6,7
4138,1981,7,7
4138,1981,8,6
4139,1983,0,7
4139,1983,1,7
4139,1983,2,7
4139,1983,3,6
4139,1983,4,3
4139,1983,5,5
4139,1983,6,4
4139,1983,7,6
4139,1983,8,6
4140,1983,0,1
4140,1983,1,1
4140,1983,2,2
4140,1983,3,1
4140,1983,4,1
4140,1983,5,1
4140,1983,6,1
4140,1983,7,1
4140,1983,8,1
4141,1981,0,5
4141,1981,1,3
4141,1981,2,1
4141,1981,3,1
4141,1981,4,1
4141,1981,5,1
4141,1981,6,1
4141,1981,7,1
4141,1981,8,2
4142,1983,0,2
4142,1983,1,2
4142,1983,2,6
4142,1983,3,2
4142,1983,4,1
4142,1983,5,1
4142,1983,6,1
4142,1983,7,1
4142,1983,8,1
4143,1982,0,2
4143,1982,1,4
4143,1982,2,3
4143,1982,3,4
4143,1982,4,2
4143,1982,5,3
4143,1982,6,3
4143,1982,7,2
4143,1982,8,2
4144,1981,0,2
4144,1981,1,2
4144,1981,2,5
4144,1981,3,5
4144,1981,4,6
4144,1981,5,4
4144,1981,6,5
4144,1981,7,4
4144,1981,8,2
4145,1984,0,7
4145,1984,1,7
4145,1984,2,7
4145,1984,3,6
4145,1984,4,6
4145,1984,5,6
4145,1984,6,6
4145,1984,7,7
4145,1984,8,7
4147,1981,0,3
4147,1981,1,2
4147,1981,2,1
4147,1981,3,2
4147,1981,4,1
4147,1981,5,2
4147,1981,6,1
4147,1981,7,1
4147,1981,8,1
4158,1982,0,6
4158,1982,1,6
4158,1982,2,6
4158,1982,3,6
4158,1982,4,5
4158,1982,5,2
4158,1982,6,2
4158,1982,7,2
4158,1982,8,2
4159,1982,0,4
4159,1982,1,3
4159,1982,2,4
4159,1982,3,3
4159,1982,4,6
4159,1982,5,3
4159,1982,6,4
4159,1982,7,4
4159,1982,8,4
4160,1980,0,3
4160,1980,1,3
4160,1980,2,3
4160,1980,3,4
4160,1980,4,5
4160,1980,5,6
4160,1980,6,5
4160,1980,7,6
4160,1980,8,5
4161,1984,0,6
4161,1984,1,5
4161,1984,2,5
4161,1984,3,5
4161,1984,4,2
4161,1984,5,3
4161,1984,6,3
4161,1984,7,2
4161,1984,8,3
4163,1980,0,2
4163,1980,1,2
4163,1980,2,2
4163,1980,3,2
4163,1980,4,3
4163,1980,5,4
4163,1980,6,5
4163,1980,7,3
4163,1980,8,3
4165,1983,0,3
4165,1983,1,2
4165,1983,2,1
4165,1983,3,2
4165,1983,4,1
4165,1983,5,1
4165,1983,6,2
4165,1983,7,1
4165,1983,8,1
4167,1982,0,7
4167,1982,1,5
4167,1982,2,5
4167,1982,3,4
4167,1982,4,2
4167,1982,5,3
4167,1982,6,5
4167,1982,7,4
4167,1982,8,5
4168,1982,0,3
4168,1982,1,4
4168,1982,2,5
4168,1982,3,5
4168,1982,4,4
4168,1982,5,3
4168,1982,6,4
4168,1982,7,5
4168,1982,8,3
4170,1980,0,2
4170,1980,1,5
4170,1980,2,7
4170,1980,3,6
4170,1980,4,2
4170,1980,5,7
4170,1980,6,7
4170,1980,7,6
4170,1980,8,7
4171,1982,0,2
4171,1982,1,2
4171,1982,2,1
4171,1982,3,2
4171,1982,4,2
4171,1982,5,2
4171,1982,6,2
4171,1982,7,2
4171,1982,8,2
4174,1981,0,4
4174,1981,1,3
4174,1981,2,3
4174,1981,3,2
4174,1981,4,4
4174,1981,5,5
4174,1981,6,2
4174,1981,7,5
4174,1981,8,5
4175,1983,0,7
4175,1983,1,7
4175,1983,2,5
4175,1983,3,5
4175,1983,4,6
4175,1983,5,5
4175,1983,6,5
4175,1983,7,2
4175,1983,8,5
4177,1982,0,3
4177,1982,1,3
4177,1982,2,3
4177,1982,3,4
4177,1982,4,3
4177,1982,5,1
4177,1982,6,4
4177,1982,7,4
4177,1982,8,3
4178,1983,0,3
4178,1983,1,2
4178,1983,2,2
4178,1983,3,2
4178,1983,4,1
4178,1983,5,1
4178,1983,6,1
4178,1983,7,1
4178,1983,8,2
4179,1980,0,1
4179,1980,1,3
4179,1980,2,4
4179,1980,3,3
4179,1980,4,4
4179,1980,5,3
4179,1980,6,3
4179,1980,7,3
4179,1980,8,2
4180,1980,0,1
4180,1980,1,5
4180,1980,2,1
4180,1980,3,2
4180,1980,4,2
4180,1980,5,1
4180,1980,6,6
4180,1980,7,2
4180,1980,8,2
4182,1981,0,1
4182,1981,1,1
4182,1981,2,2
4182,1981,3,1
4182,1981,4,1
4182,1981,5,6
4182,1981,6,2
4182,1981,7,3
4182,1981,8,2
4183,1982,0,1
4183,1982,1,1
4183,1982,2,2
4183,1982,3,1
4183,1982,4,1
4183,1982,5,1
4183,1982,6,1
4183,1982,7,3
4183,1982,8,1
4184,1983,0,1
4184,1983,1,1
4184,1983,2,1
4184,1983,3,1
4184,1983,4,1
4184,1983,5,1
4184,1983,6,1
4184,1983,7,1
4184,1983,8,1
4185,1980,0,6
4185,1980,1,2
4185,1980,2,4
4185,1980,3,5
4185,1980,4,6
4185,1980,5,1
4185,1980,6,7
4185,1980,7,3
4185,1980,8,2
4191,1982,0,5
4191,1982,1,3
4191,1982,2,4
4191,1982,3,2
4191,1982,4,2
4191,1982,5,1
4191,1982,6,4
4191,1982,7,3
4191,1982,8,3
4194,1981,0,1
4194,1981,1,1
4194,1981,2,1
4194,1981,3,1
4194,1981,4,1
4194,1981,5,1
4194,1981,6,1
4194,1981,7,1
4194,1981,8,1
4199,1984,0,1
4199,1984,1,1
4199,1984,2,1
4199,1984,3,1
4199,1984,4,1
4199,1984,5,1
4199,1984,6,2
4199,1984,7,1
4199,1984,8,1
4203,1980,0,6
4203,1980,1,5
4203,1980,2,2
4203,1980,3,6
4203,1980,4,3
4203,1980,5,6
4203,1980,6,5
4203,1980,7,3
4203,1980,8,3
4204,1984,0,1
4204,1984,1,1
4204,1984,2,3
4204,1984,3,2
4204,1984,4,2
4204,1984,5,2
4204,1984,6,2
4204,1984,7,2
4204,1984,8,2
4207,1982,0,5
4207,1982,1,3
4207,1982,2,3
4207,1982,3,2
4207,1982,4,2
4207,1982,5,5
4207,1982,6,3
4207,1982,7,4
4207,1982,8,2
4208,1984,0,6
4208,1984,1,6
4208,1984,2,6
4208,1984,3,6
4208,1984,4,6
4208,1984,5,6
4208,1984,6,6
4208,1984,7,6
4208,1984,8,6
4209,1980,0,1
4209,1980,1,7
4209,1980,2,6
4209,1980,3,6
4209,1980,4,6
4209,1980,5,7
4209,1980,6,2
4209,1980,7,5
4209,1980,8,6
4210,1980,0,2
4210,1980,1,3
4210,1980,2,5
4210,1980,3,5
4210,1980,4,6
4210,1980,5,6
4210,1980,6,5
4210,1980,7,4
4210,1980,8,3
4212,1981,0,6
4212,1981,1,6
4212,1981,2,6
4212,1981,3,5
4212,1981,4,6
4212,1981,5,2
4212,1981,6,3
4212,1981,7,4
4212,1981,8,6
4213,1982,0,6
4213,1982,1,6
4213,1982,2,6
4213,1982,3,5
4213,1982,4,5
4213,1982,5,5
4213,1982,6,5
4213,1982,7,1
4213,1982,8,3
4214,1983,0,1
4214,1983,1,2
4214,1983,2,1
4214,1983,3,1
4214,1983,4,1
4214,1983,5,1
4214,1983,6,1
4214,1983,7,1
4214,1983,8,1
4215,1982,0,2
4215,1982,1,1
4215,1982,2,1
4215,1982,3,1
4215,1982,4,1
4215,1982,5,1
4215,1982,6,1
4215,1982,7,1
4215,1982,8,1
4219,1981,0,3
4219,1981,1,2
4219,1981,2,3
4219,1981,3,2
4219,1981,4,2
4219,1981,5,2
4219,1981,6,1
4219,1981,7,1
4219,1981,8,1
4222,1982,0,6
4222,1982,1,6
4222,1982,2,6
4222,1982,3,3
4222,1982,4,5
4222,1982,5,6
4222,1982,6,5
4222,1982,7,1
4222,1982,8,5
4223,1983,0,6
4223,1983,1,5
4223,1983,2,5
4223,1983,3,4
4223,1983,4,3
4223,1983,5,5
4223,1983,6,3
4223,1983,7,2
4223,1983,8,1
4226,1981,0,1
4226,1981,1,3
4226,1981,2,1
4226,1981,3,2
4226,1981,4,3
4226,1981,5,2
4226,1981,6,7
4226,1981,7,4
4226,1981,8,2
4227,1984,0,6
4227,1984,1,3
4227,1984,2,5
4227,1984,3,5
4227,1984,4,3
4227,1984,5,1
4227,1984,6,5
4227,1984,7,1
4227,1984,8,5
4229,1984,0,6
4229,1984,1,6
4229,1984,2,6
4229,1984,3,3
4229,1984,4,2
4229,1984,5,1
4229,1984,6,2
4229,1984,7,6
4229,1984,8,6
4234,1984,0,1
4234,1984,1,2
4234,1984,2,6
4234,1984,3,1
4234,1984,4,6
4234,1984,5,6
4234,1984,6,1
4234,1984,7,6
4234,1984,8,6
4236,1982,0,6
4236,1982,1,2
4236,1982,2,2
4236,1982,3,2
4236,1982,4,1
4236,1982,5,2
4236,1982,6,1
4236,1982,7,2
4236,1982,8,1
4238,1983,0,3
4238,1983,1,7
4238,1983,2,4
4238,1983,3,5
4238,1983,4,2
4238,1983,5,2
4238,1983,6,6
4238,1983,7,6
4238,1983,8,6
4239,1984,0,1
4239,1984,1,1
4239,1984,2,1
4239,1984,3,1
4239,1984,4,1
4239,1984,5,1
4239,1984,6,2
4239,1984,7,1
4239,1984,8,1
4240,1983,0,2
4240,1983,1,2
4240,1983,2,2
4240,1983,3,2
4240,1983,4,1
4240,1983,5,1
4240,1983,6,1
4240,1983,7,2
4240,1983,8,1
4241,1984,0,6
4241,1984,1,7
4241,1984,2,6
4241,1984,3,4
4241,1984,4,3
4241,1984,5,4
4241,1984,6,1
4241,1984,7,2
4241,1984,8,2
4242,1984,0,3
4242,1984,1,5
4242,1984,2,6
4242,1984,3,6
4242,1984,4,6
4242,1984,5,4
4242,1984,6,1
4242,1984,7,4
4242,1984,8,6
4245,1980,0,3
4245,1980,1,6
4245,1980,2,6
4245,1980,3,2
4245,1980,4,5
4245,1980,5,3
4245,1980,6,4
4245,1980,7,3
4245,1980,8,2
4246,1983,0,6
4246,1983,1,6
4246,1983,2,5
4246,1983,3,4
4246,1983,4,4
4246,1983,5,6
4246,1983,6,4
4246,1983,7,5
4246,1983,8,3
4249,1980,0,1
4249,1980,1,1
4249,1980,2,1
4249,1980,3,1
4249,1980,4,1
4249,1980,5,1
4249,1980,6,1
4249,1980,7,1
4249,1980,8,1
4252,1984,0,7
4252,1984,1,7
4252,1984,2,7
4252,1984,3,7
4252,1984,4,7
4252,1984,5,7
4252,1984,6,7
4252,1984,7,7
4252,1984,8,7
4253,1981,0,3
4253,1981,1,2
4253,1981,2,1
4253,1981,3,4
4253,1981,4,2
4253,1981,5,1
4253,1981,6,1
4253,1981,7,2
4253,1981,8,5
4255,1981,0,6
4255,1981,1,6
4255,1981,2,2
4255,1981,3,2
4255,1981,4,2
4255,1981,5,1
4255,1981,6,1
4255,1981,7,1
4255,1981,8,1
4256,1984,0,6
4256,1984,1,6
4256,1984,2,5
4256,1984,3,4
4256,1984,4,4
4256,1984,5,4
4256,1984,6,5
4256,1984,7,6
4256,1984,8,6
4257,1980,0,1
4257,1980,1,1
4257,1980,2,1
4257,1980,3,2
4257,1980,4,1
4257,1980,5,1
4257,1980,6,1
4257,1980,7,1
4257,1980,8,1
4258,1981,0,8
4258,1981,1,7
4258,1981,2,7
4258,1981,3,7
4258,1981,4,7
4258,1981,5,7
4258,1981,6,7
4258,1981,7,7
4258,1981,8,7
4259,1981,0,5
4259,1981,1,2
4259,1981,2,3
4259,1981,3,2
4259,1981,4,3
4259,1981,5,2
4259,1981,6,1
4259,1981,7,3
4259,1981,8,3
4260,1980,0,1
4260,1980,1,1
4260,1980,2,1
4260,1980,3,2
4260,1980,4,2
4260,1980,5,2
4260,1980,6,1
4260,1980,7,1
4260,1980,8,1
4261,1984,0,7
4261,1984,1,7
4261,1984,2,7
4261,1984,3,7
4261,1984,4,6
4261,1984,5,6
4261,1984,6,1
4261,1984,7,1
4261,1984,8,2
4263,1980,0,6
4263,1980,1,4
4263,1980,2,6
4263,1980,3,6
4263,1980,4,6
4263,1980,5,6
4263,1980,6,2
4263,1980,7,2
4263,1980,8,2
4264,1984,0,6
4264,1984,1,5
4264,1984,2,6
4264,1984,3,3
4264,1984,4,2
4264,1984,5,2
4264,1984,6,2
4264,1984,7,2
4264,1984,8,2
4265,1981,0,1
4265,1981,1,1
4265,1981,2,1
4265,1981,3,1
4265,1981,4,5
4265,1981,5,3
4265,1981,6,1
4265,1981,7,1
4265,1981,8,2
4268,1984,0,2
4268,1984,1,2
4268,1984,2,2
4268,1984,3,2
4268,1984,4,3
4268,1984,5,3
4268,1984,6,1
4268,1984,7,1
4268,1984,8,1
4269,1983,0,1
4269,1983,1,1
4269,1983,2,1
4269,1983,3,2
4269,1983,4,1
4269,1983,5,1
4269,1983,6,1
4269,1983,7,1
4269,1983,8,1
4272,1980,0,1
4272,1980,1,4
4272,1980,2,3
4272,1980,3,2
4272,1980,4,1
4272,1980,5,2
4272,1980,6,1
4272,1980,7,2
4272,1980,8,1
4275,1984,0,1
4275,1984,1,1
4275,1984,2,1
4275,1984,3,2
4275,1984,4,6
4275,1984,5,2
4275,1984,6,1
4275,1984,7,4
4275,1984,8,2
4276,1980,0,2
4276,1980,1,2
4276,1980,2,3
4276,1980,3,7
4276,1980,4,7
4276,1980,5,7
4276,1980,6,7
4276,1980,7,7
4276,1980,8,7
4279,1980,0,6
4279,1980,1,7
4279,1980,2,6
4279,1980,3,4
4279,1980,4,6
4279,1980,5,6
4279,1980,6,5
4279,1980,7,5
4279,1980,8,2
4280,1982,0,7
4280,1982,1,7
4280,1982,2,7
4280,1982,3,7
4280,1982,4,6
4280,1982,5,7
4280,1982,6,6
4280,1982,7,7
4280,1982,8,6
4281,1983,0,5
4281,1983,1,5
4281,1983,2,2
4281,1983,3,5
4281,1983,4,5
4281,1983,5,6
4281,1983,6,6
4281,1983,7,5
4281,1983,8,5
4282,1984,0,6
4282,1984,1,6
4282,1984,2,5
4282,1984,3,3
4282,1984,4,2
4282,1984,5,3
4282,1984,6,3
4282,1984,7,4
4282,1984,8,3
4283,1982,0,3
4283,1982,1,3
4283,1982,2,4
4283,1982,3,6
4283,1982,4,3
4283,1982,5,6
4283,1982,6,4
4283,1982,7,3
4283,1982,8,5
4285,1981,0,1
4285,1981,1,1
4285,1981,2,2
4285,1981,3,2
4285,1981,4,5
4285,1981,5,5
4285,1981,6,1
4285,1981,7,4
4285,1981,8,4
4286,1981,0,1
4286,1981,1,1
4286,1981,2,1
4286,1981,3,1
4286,1981,4,2
4286,1981,5,1
4286,1981,6,1
4286,1981,7,1
4286,1981,8,1
4287,1984,0,1
4287,1984,1,1
4287,1984,2,1
4287,1984,3,1
4287,1984,4,1
4287,1984,5,1
4287,1984,6,1
4287,1984,7,1
4287,1984,8,1
4288,1982,0,3
4288,1982,1,2
4288,1982,2,2
4288,1982,3,1
4288,1982,4,1
4288,1982,5,1
4288,1982,6,1
4288,1982,7,1
4288,1982,8,1
4289,1982,0,5
4289,1982,1,4
4289,1982,2,4
4289,1982,3,3
4289,1982,4,2
4289,1982,5,2
4289,1982,6,2
4289,1982,7,3
4289,1982,8,2
4290,1980,0,1
4290,1980,1,1
4290,1980,2,1
4290,1980,3,1
4290,1980,4,1
4290,1980,5,1
4290,1980,6,1
4290,1980,7,1
4290,1980,8,1
4291,1980,0,4
4291,1980,1,2
4291,1980,2,2
4291,1980,3,1
4291,1980,4,5
4291,1980,5,6
4291,1980,6,4
4291,1980,7,6
4291,1980,8,6
4294,1982,0,2
4294,1982,1,1
4294,1982,2,1
4294,1982,3,1
4294,1982,4,2
4294,1982,5,1
4294,1982,6,1
4294,1982,7,1
4294,1982,8,1
4295,1984,0,6
4295,1984,1,6
4295,1984,2,6
4295,1984,3,6
4295,1984,4,6
4295,1984,5,6
4295,1984,6,6
4295,1984,7,2
4295,1984,8,2
4296,1983,0,6
4296,1983,1,1
4296,1983,2,2
4296,1983,3,1
4296,1983,4,1
4296,1983,5,1
4296,1983,6,1
4296,1983,7,1
4296,1983,8,2
4297,1980,0,5
4297,1980,1,6
4297,1980,2,5
4297,1980,3,5
4297,1980,4,6
4297,1980,5,6
4297,1980,6,6
4297,1980,7,6
4297,1980,8,6
4299,1981,0,2
4299,1981,1,2
4299,1981,2,4
4299,1981,3,2
4299,1981,4,2
4299,1981,5,2
4299,1981,6,1
4299,1981,7,1
4299,1981,8,1
4300,1983,0,1
4300,1983,1,2
4300,1983,2,3
4300,1983,3,2
4300,1983,4,1
4300,1983,5,6
4300,1983,6,1
4300,1983,7,2
4300,1983,8,1
4303,1980,0,1
4303,1980,1,1
4303,1980,2,1
4303,1980,3,1
4303,1980,4,1
4303,1980,5,1
4303,1980,6,1
4303,1980,7,1
4303,1980,8,1
4304,1982,0,3
4304,1982,1,3
4304,1982,2,3
4304,1982,3,1
4304,1982,4,2
4304,1982,5,2
4304,1982,6,6
4304,1982,7,3
4304,1982,8,2
4305,1984,0,6
4305,1984,1,2
4305,1984,2,1
4305,1984,3,4
4305,1984,4,3
4305,1984,5,1
4305,1984,6,1
4305,1984,7,1
4305,1984,8,1
4309,1982,0,2
4309,1982,1,2
4309,1982,2,2
4309,1982,3,1
4309,1982,4,3
4309,1982,5,1
4309,1982,6,2
4309,1982,7,2
4309,1982,8,1
4310,1984,0,6
4310,1984,1,7
4310,1984,2,2
4310,1984,3,1
4310,1984,4,1
4310,1984,5,1
4310,1984,6,1
4310,1984,7,1
4310,1984,8,3
4312,1983,0,6
4312,1983,1,6
4312,1983,2,5
4312,1983,3,7
4312,1983,4,7
4312,1983,5,7
4312,1983,6,7
4312,1983,7,7
4312,1983,8,7
4313,1984,0,3
4313,1984,1,4
4313,1984,2,2
4313,1984,3,3
4313,1984,4,1
4313,1984,5,2
4313,1984,6,3
4313,1984,7,1
4313,1984,8,2
4314,1982,0,6
4314,1982,1,6
4314,1982,2,6
4314,1982,3,2
4314,1982,4,5
4314,1982,5,6
4314,1982,6,2
4314,1982,7,4
4314,1982,8,6
4316,1981,0,2
4316,1981,1,2
4316,1981,2,1
4316,1981,3,1
4316,1981,4,1
4316,1981,5,2
4316,1981,6,1
4316,1981,7,1
4316,1981,8,2
4317,1982,0,1
4317,1982,1,1
4317,1982,2,6
4317,1982,3,1
4317,1982,4,2
4317,1982,5,2
4317,1982,6,1
4317,1982,7,2
4317,1982,8,1
4322,1984,0,6
4322,1984,1,3
4322,1984,2,3
4322,1984,3,2
4322,1984,4,1
4322,1984,5,3
4322,1984,6,7
4322,1984,7,5
4322,1984,8,1
4323,1980,0,2
4323,1980,1,3
4323,1980,2,5
4323,1980,3,4
4323,1980,4,3
4323,1980,5,1
4323,1980,6,2
4323,1980,7,2
4323,1980,8,4
4324,1984,0,2
4324,1984,1,1
4324,1984,2,1
4324,1984,3,1
4324,1984,4,1
4324,1984,5,1
4324,1984,6,2
4324,1984,7,1
4324,1984,8,2
4326,1980,0,2
4326,1980,1,1
4326,1980,2,2
4326,1980,3,1
4326,1980,4,1
4326,1980,5,1
4326,1980,6,3
4326,1980,7,1
4326,1980,8,1
4329,1980,0,1
4329,1980,1,1
4329,1980,2,1
4329,1980,3,1
4329,1980,4,1
4329,1980,5,1
4329,1980,6,1
4329,1980,7,1
4329,1980,8,1
4330,1981,0,2
4330,1981,1,1
4330,1981,2,3
4330,1981,3,6
4330,1981,4,7
4330,1981,5,7
4330,1981,6,6
4330,1981,7,7
4330,1981,8,7
4331,1982,0,5
4331,1982,1,2
4331,1982,2,2
4331,1982,3,7
4331,1982,4,3
4331,1982,5,1
4331,1982,6,2
